symbol,flag,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
HDFCLIFE,1,5.43,615.0,576.6,609.55,600.38,624.16,638.78,662.56,585.76,561.98,547.36
